week_start,source,skill,job_count
2026-06-29,topcv,Quản Lý Vòng Đời Sản Phẩm,1
2026-06-29,topcv,Quản Lý Đội Nhóm,3
2026-06-29,topcv,Quản Trị Cơ Sở Dữ Liệu,1
2026-06-29,topcv,Quản Trị Mạng,1
2026-06-29,topcv,Quản lý thời gian,3
2026-06-29,topcv,Quản trị mạng LAN,1
2026-06-29,topcv,RAG/Automation workflow,1
2026-06-29,topcv,REST API,1
2026-06-29,topcv,RESTful API,1
2026-06-29,topcv,RESTful APIs,2
2026-06-29,topcv,Ra Quyết Định,2
2026-06-29,topcv,React,12
2026-06-29,topcv,React Native,1
2026-06-29,topcv,Real-time or batch data processing,1
2026-06-29,topcv,Redis,15
2026-06-29,topcv,Redis caching,1
2026-06-29,topcv,Relational and non-relational databases,1
2026-06-29,topcv,Relational database modelling,1
2026-06-29,topcv,Repair machines,1
2026-06-29,topcv,Requirements Gathering,2
2026-06-29,topcv,Resource Management,1
2026-06-29,topcv,Restful,1
2026-06-29,topcv,Risk Management,1
2026-06-29,topcv,Roadmap,1
2026-06-29,topcv,Routing,1
2026-06-29,topcv,Rxjs,1
2026-06-29,topcv,SCRUM,1
2026-06-29,topcv,SD – Bán hàng,1
2026-06-29,topcv,SDLC,2
2026-06-29,topcv,SIT,1
2026-06-29,topcv,SNMP,1
2026-06-29,topcv,SQL,42
2026-06-29,topcv,SQL AI Python SQL,1
2026-06-29,topcv,SQL Server,3
2026-06-29,topcv,SQL Server design and optimization,1
2026-06-29,topcv,SQL queries,1
2026-06-29,topcv,SaaS/Product company,1
2026-06-29,topcv,Sales experience in IT Infrastructure,1
2026-06-29,topcv,Scope Management,1
2026-06-29,topcv,Scrum Master certification,1
2026-06-29,topcv,Scrum master,1
2026-06-29,topcv,Security,1
2026-06-29,topcv,Security Best Practices,1
2026-06-29,topcv,Selenium,1
2026-06-29,topcv,Server-side logic,1
2026-06-29,topcv,Setup and run AP wifi,1
2026-06-29,topcv,Setup window OS,1
2026-06-29,topcv,Siemens,1
2026-06-29,topcv,Software Developer,1
2026-06-29,topcv,Software Testing,1
2026-06-29,topcv,Solid,1
2026-06-29,topcv,Spring,1
2026-06-29,topcv,Spring Boot,1
2026-06-29,topcv,Spring Boot),1
2026-06-29,topcv,Spring Data JPA,1
2026-06-29,topcv,Spring Data),1
2026-06-29,topcv,Spring Framework (spring Boot,1
2026-06-29,topcv,Spring Mvc,1
2026-06-29,topcv,Spring Security,1
2026-06-29,topcv,Stakeholder Management,2
2026-06-29,topcv,Strong execution and coordination capability,1
2026-06-29,topcv,Strong relationships with IT vendors,1
2026-06-29,topcv,Support CCTV,1
2026-06-29,topcv,Support RFID scanning system,1
2026-06-29,topcv,Support SQDC,1
2026-06-29,topcv,Support attendance machines,1
2026-06-29,topcv,Support email system,1
2026-06-29,topcv,Support end users,1
2026-06-29,topcv,Support meeting,1
2026-06-29,topcv,Support network connection,1
2026-06-29,topcv,Support speaker system,1
2026-06-29,topcv,Support telephone system,1
2026-06-29,topcv,Swift,2
2026-06-29,topcv,Switching,1
2026-06-29,topcv,System Design,1
2026-06-29,topcv,Sáng tạo,1
2026-06-29,topcv,Sản phẩm tài chính số,1
2026-06-29,topcv,Sử Dụng Các Dụng Cụ Đo Kiểm,1
2026-06-29,topcv,Sử Dụng Các Dụng Cụ Đo Lường,1
2026-06-29,topcv,Sử Dụng Phần Mềm Soạn Thảo Văn Bản (word,1
2026-06-29,topcv,Sử Dụng Sql,1
2026-06-29,topcv,Sử dụng AI (ChatGPT,1
2026-06-29,topcv,Sử dụng Nx,1
2026-06-29,topcv,Sử dụng công cụ AI và nền tảng tự động hóa,1
2026-06-29,topcv,Sử dụng cơ bản Autocad,1
2026-06-29,topcv,Sử dụng hệ thống CRM,1
2026-06-29,topcv,Sử dụng hệ thống ERP hoặc POS,1
2026-06-29,topcv,Sử dụng phần mềm office văn phòng,1
2026-06-29,topcv,TCP/IP,1
2026-06-29,topcv,Teamwork,2
2026-06-29,topcv,Technical Aptitude,1
2026-06-29,topcv,Technical Writing,1
2026-06-29,topcv,Test API,1
2026-06-29,topcv,Test Case,1
2026-06-29,topcv,Test scenario,1
2026-06-29,topcv,Tester,20
2026-06-29,topcv,Testing,1
2026-06-29,topcv,Tham gia thực tập dự án nhỏ,1
2026-06-29,topcv,Theo dõi fix lỗi,1
2026-06-29,topcv,Thiết Kế Và Phát Triển Phần Mềm,1
2026-06-29,topcv,Thiết kế,1
2026-06-29,topcv,Thiết kế giải pháp,1
2026-06-29,topcv,Thiết lập và vận hành CRM/CDP,1
2026-06-29,topcv,Thu Thập Và Phân Tích Dữ Liệu,1
2026-06-29,topcv,Thuyết trình,3
2026-06-29,topcv,Thành Thạo Phần Mềm Mastercam,1
2026-06-29,topcv,Thành thạo SQL,1
2026-06-29,topcv,Thích Nghi Nhanh,1
2026-06-29,topcv,Ticketing system,1
2026-06-29,topcv,Timeline Management,1
2026-06-29,topcv,Tin học VP,1
2026-06-29,topcv,Tiếng Anh,2
2026-06-29,topcv,Tiếng Anh giao tiếp,1
2026-06-29,topcv,Tiếng Nhật N3 Trở Lên,1
2026-06-29,topcv,Tiếng Nhật N3+,1
2026-06-29,topcv,Trello),1
2026-06-29,topcv,Triển khai chiến dịch thúc đẩy giao dịch,1
2026-06-29,topcv,Triển khai dự án,1
2026-06-29,topcv,Troubleshooting,2
2026-06-29,topcv,Trách Nhiệm,1
2026-06-29,topcv,Trình Bày Và Thuyết Trình,1
2026-06-29,topcv,Trình bày,1
2026-06-29,topcv,TypeORM,1
2026-06-29,topcv,TypeScript,12
2026-06-29,topcv,Tài Chính,1
2026-06-29,topcv,Tài Liệu Hóa,1
2026-06-29,topcv,Tích hợp hệ thống,1
2026-06-29,topcv,Tư Vấn Kỹ Thuật,1
2026-06-29,topcv,Tư duy automation,1
2026-06-29,topcv,Tư duy hệ thống,1
2026-06-29,topcv,Tư duy logic,4
2026-06-29,topcv,Tỉ Mỉ,1
2026-06-29,topcv,Tối ưu monetization,1
2026-06-29,topcv,UI/UX,1
2026-06-29,topcv,UIUX,1
2026-06-29,topcv,Unity,1
2026-06-29,topcv,Unity Engine (game Development),1
2026-06-29,topcv,User Acquisition,1
2026-06-29,topcv,User Story,1
2026-06-29,topcv,Ux Ui Design Principles,1
2026-06-29,topcv,V.v.),2
2026-06-29,topcv,VMWare,1
2026-06-29,topcv,VPN,1
2026-06-29,topcv,Visio,2
2026-06-29,topcv,Visual Studio,1
2026-06-29,topcv,Viết Nội Dung Sáng Tạo,1
2026-06-29,topcv,Viết Prompt ChatGPT/Claude,1
2026-06-29,topcv,Viết Testcase,1
2026-06-29,topcv,Viết Tài Liệu Kỹ Thuật,1
2026-06-29,topcv,Viết Tài Liệu Phân Tích,1
2026-06-29,topcv,Viết Và Chỉnh Sửa Tài Liệu Kỹ Thuật,1
2026-06-29,topcv,Vue,5
2026-06-29,topcv,VueJS,2
2026-06-29,topcv,Vận Hành Máy Cnc,1
2026-06-29,topcv,Vận Hành Máy Phay Cnc,1
2026-06-29,topcv,Vận Hành Máy Tiện Cnc,1
2026-06-29,topcv,Vận hành và bảo trì hệ điều hành Linux,1
2026-06-29,topcv,Vận hành vận tải,1
2026-06-29,topcv,WAN,1
2026-06-29,topcv,Waterfall,2
2026-06-29,topcv,Web services,1
2026-06-29,topcv,Wi-Fi technologies,1
2026-06-29,topcv,Windows,3
2026-06-29,topcv,Wireless,1
2026-06-29,topcv,Word,1
2026-06-29,topcv,Worker Threads,1
2026-06-29,topcv,Workflow Automation,1
2026-06-29,topcv,Xây Dựng Lộ Trình Sản Phẩm,1
2026-06-29,topcv,Xây Dựng Mô Hình Dữ Liệu,1
2026-06-29,topcv,Xây Dựng Thương Hiệu,1
2026-06-29,topcv,Xây Dựng Tài Liệu Nghiệp Vụ,1
2026-06-29,topcv,Xây dựng kịch bản nghiệm thu phần mềm,1
2026-06-29,topcv,Xây dựng mối quan hệ,1
2026-06-29,topcv,Xử Lý Sự Cố Máy Tiện,1
2026-06-29,topcv,Xử Lý Ảnh,1
2026-06-29,topcv,Xử lý vấn đề,1
2026-06-29,topcv,an toàn lao động,1
2026-06-29,topcv,back-end,1
2026-06-29,topcv,biện luận vấn đề,1
2026-06-29,topcv,bug life cycle,1
2026-06-29,topcv,business analysis,1
2026-06-29,topcv,chủ động,1
2026-06-29,topcv,chứng chỉ BA như CBAP,1
2026-06-29,topcv,claims data),1
2026-06-29,topcv,code PLC Mitsubishi,1
2026-06-29,topcv,code java,1
2026-06-29,topcv,confluence,3
2026-06-29,topcv,digital transformation,1
2026-06-29,topcv,distributed teams,1
2026-06-29,topcv,experience in securities,1
2026-06-29,topcv,hiểu biết về công nghệ,1
2026-06-29,topcv,hệ thống điều khí nén,1
2026-06-29,topcv,iOS,5
2026-06-29,topcv,java 17,1
2026-06-29,topcv,java 21,1
2026-06-29,topcv,kafka,1
2026-06-29,topcv,khả năng làm việc độc lập và theo nhóm,1
2026-06-29,topcv,kinh nghiệm nền tảng livestream,1
2026-06-29,topcv,kinh nghiệm phát triển sản phẩm OTT,1
2026-06-29,topcv,kiến thức nghiệp vụ kế toán,1
2026-06-29,topcv,kỹ năng chăm sóc khách hàng,1
2026-06-29,topcv,kỹ năng quản lý thời gian,2
2026-06-29,topcv,kỹ năng test,1
2026-06-29,topcv,kỹ năng thuyết trình,2
2026-06-29,topcv,kỹ năng tin học văn phòng,1
2026-06-29,topcv,kỹ năng văn phòng,1
2026-06-29,topcv,logging,1
2026-06-29,topcv,migrate hệ thống lớn,1
2026-06-29,topcv,nghiên cứu từ khóa,1
2026-06-29,topcv,performance testing,1
2026-06-29,topcv,permission model,1
2026-06-29,topcv,product analyst,1
2026-06-29,topcv,product marketing,1
2026-06-29,topcv,quản lý cửa hàng,1
2026-06-29,topcv,rate limiting,1
2026-06-29,topcv,servicenow,1
2026-06-29,topcv,software development,1
2026-06-29,topcv,solid,1
2026-06-29,topcv,stakeholder alignment,1
2026-06-29,topcv,structured problem-solving,1
2026-06-29,topcv,technical lead,1
2026-06-29,topcv,technical management,1
2026-06-29,topcv,test script,1
2026-06-29,topcv,tái cấu trúc,1
2026-06-29,topcv,tư duy phản biện,1
2026-06-29,topcv,tối ưu hóa Monetization,1
2026-06-29,topcv,tổng hợp số liệu,1
2026-06-29,topcv,viết tài liệu giải pháp,1
2026-06-29,topcv,xi lanh,1
2026-06-29,topcv,xây dựng sản phẩm thương mại từ đầu,1
2026-06-29,topcv,xây dựng test case,1
2026-06-29,topcv,xử lý sự cố nhanh,1
2026-06-29,topcv,Đi công tác dự án,1
2026-06-29,topcv,Đàm Phán Và Thương Lượng,1
2026-06-29,topcv,Đàm phán,2
2026-06-29,topcv,Đánh Giá Và Phân Tích,1
2026-06-29,topcv,Đầu Tư,1
2026-06-29,topcv,Đề xuất cải tiến quy trình,1
2026-06-29,topcv,Đọc Hiểu Bản Vẽ Kỹ Thuật,2
2026-06-29,topcv,Đọc Hiểu Sơ Đồ Điện,2
2026-06-29,topcv,Đọc Hiểu Tài Liệu Kỹ Thuật Tiếng Anh,1
2026-06-29,topcv,Đọc Và Hiểu Bản Vẽ Kỹ Thuật,2
2026-06-29,topcv,Đọc hiểu tài liệu tiếng Anh,1
2026-06-29,topcv,Đọc hiểu và bóc tách khối lượng công việc,1
2026-06-29,topcv,Đồ Án),1
2026-06-29,topcv,điều phối dự án,1
2026-06-29,topcv,đưa ra quyết định,1
2026-06-29,topcv,đặc thù ngành vàng bạc đá quý,1
2026-06-29,topcv,đọc hiểu tài liệu kỹ thuật phần mềm,1
